participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
13,0.0,0.0,,3,66,34.0,1,26,26.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,1,80,80.0,1,21,21.0,2,17.5,10.498348493631404,59.00410608906827,0,0.0,0.0,0.0
25,0.0,0.0,,3,48,24.666666666666668,1,16,16.0,2,19.5,11.079722345620755,101.66854593004703,0,0.0,0.0,0.0
3,0.0,0.0,,2,46,46.0,0,0,0.0,1,18.0,31.998564878952326,173.3281121161544,0,0.0,0.0,0.0
17,1.0,0.0,,2,50,37.5,0,0,0.0,2,18.0,26.551627245839754,164.346543228858,0,0.0,0.0,0.0
9,1.0,0.0,,5,21,14.6,1,15,15.0,3,9.333333333333334,14.818795640418527,43.40080250982174,0,0.0,0.0,0.0
21,1.0,0.0,,4,35,17.5,1,35,35.0,1,36.0,4.455218578505244,126.73741995353664,0,0.0,0.0,0.0
1,1.0,0.0,,4,8,7.5,1,56,56.0,3,26.333333333333332,6.308118619404532,46.149419647489076,0,0.0,0.0,0.0
24,0.0,0.0,,3,38,31.666666666666668,0,0,0.0,1,14.0,7.682250673243963,22.532187277349987,0,0.0,0.0,0.0
3,0.0,0.0,,2,34,31.5,1,14,14.0,1,46.0,26.751412211118204,89.13126812890572,0,0.0,0.0,0.0
24,0.0,0.0,,4,44,22.25,1,21,21.0,2,11.5,17.962695913668732,126.07906717168507,0,0.0,0.0,0.0
16,0.0,0.0,,4,10,9.0,1,26,26.0,3,25.333333333333332,11.88364825248839,56.71252421687239,0,0.0,0.0,0.0
24,0.0,0.0,,8,16,10.375,1,7,7.0,3,7.0,7.68702156852489,32.52481221475816,1,7.0,4.08260761624911,19.07706036396269
23,0.0,0.0,,2,56,33.5,0,0,0.0,1,44.0,5.685066628180629,23.584786182697684,0,0.0,0.0,0.0
